,Unnamed: 0,budget,popularity,runtime,vote_average,vote_count,Days,Fantasy,Science Fiction,Action,Adventure,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Mystery,Horror,War,History,Music,Foreign,popularity_index
183,183,130000000.0,76.310119,146.0,7.4,6495.0,37618,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.151059002009703
184,184,135000000.0,63.473086,94.0,6.8,1519.0,38106,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3.9193271485123837
185,185,132000000.0,48.572726,116.0,6.2,2322.0,34556,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.11598299462823182
186,186,130000000.0,38.068736,147.0,6.3,1564.0,33845,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.5274012363811142
187,187,130000000.0,20.678787,90.0,6.4,451.0,36869,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6354315026799655
188,188,110000000.0,48.829437,100.0,6.2,2093.0,36405,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.008973787862132
189,189,125000000.0,46.115758,139.0,5.6,2350.0,37743,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1114723344634088
190,190,130000000.0,89.938296,107.0,6.7,2061.0,36866,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.1711251654596303
191,191,130000000.0,79.679601,141.0,7.7,5877.0,34163,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.5798212123731674
192,192,130000000.0,28.840997,165.0,6.3,694.0,35795,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.915801714485668
193,193,130000000.0,42.840582,100.0,5.0,2532.0,37449,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004898242816022619
194,194,127500000.0,26.548594,82.0,6.2,542.0,32690,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.2980658831715255
195,195,127000000.0,115.597753,97.0,6.1,1851.0,38015,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2.6079461451454904
196,196,130000000.0,68.757242,95.0,6.7,1918.0,36504,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.1711251654596303
197,197,125000000.0,109.984351,152.0,7.5,7006.0,33236,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15109412185031426
198,198,130000000.0,39.448066,96.0,5.4,1260.0,37498,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.7752631782189725
199,199,140000000.0,271.972889,143.0,7.5,6985.0,33836,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35278485707868595
200,200,125000000.0,206.227151,123.0,6.6,5584.0,37986,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.421504601722633
201,201,125000000.0,45.313197,149.0,6.5,2704.0,34879,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.8097711380191277
202,202,103000000.0,42.40024,102.0,6.3,978.0,37742,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2.375260925615271
203,203,110000000.0,2.871739,133.0,6.8,3506.0,33760,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32.965509826407086
204,204,125000000.0,7.255717999999999,130.0,7.1,2438.0,36678,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8.827363427549637
205,205,125000000.0,81.49962099999998,129.0,7.0,3886.0,36894,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.475137071872164
206,206,125000000.0,47.686442,106.0,5.6,2233.0,36294,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1432826788053063
207,207,65000000.0,43.129703000000006,113.0,7.1,1710.0,29050,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5274012363811142
208,208,160000000.0,27.220157,102.0,6.4,510.0,32424,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.985518719875057
209,209,130000000.0,90.33681,120.0,6.0,2651.0,37154,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.735097369411505
210,210,125000000.0,50.073575,125.0,4.2,1418.0,31626,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.40808249780673
211,211,123000000.0,45.419668,104.0,6.2,1386.0,32872,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.9527894960408696
212,212,125000000.0,41.380094,124.0,6.2,2392.0,34158,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3701821605553826
213,213,125000000.0,54.931334,123.0,5.9,1928.0,32695,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.7164344504810947
214,214,120000000.0,25.752118,130.0,6.2,597.0,32625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.050764417361143926
215,215,130000000.0,60.810723,92.0,5.4,2589.0,35271,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.023551957272129376
216,216,120000000.0,51.328145,127.0,7.2,5797.0,37258,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.167619558837607
217,217,110000000.0,46.834704,114.0,5.2,1712.0,35154,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.4121036199292707
218,218,120000000.0,62.641286,123.0,5.9,2341.0,38603,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5085567005814092
219,219,120000000.0,33.616115,106.0,5.2,914.0,33824,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.2877702737239214
220,220,130000000.0,68.889395,124.0,6.3,5080.0,37084,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0993774476321851
221,221,120000000.0,27.990284000000006,78.0,5.4,613.0,33481,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.8636796255938335
222,222,115000000.0,67.33766999999999,109.0,6.4,3439.0,37518,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,32.965510159830394
223,223,105000000.0,27.835436,119.0,6.3,1570.0,34174,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03846126691980775
224,224,120000000.0,66.757869,102.0,5.7,2342.0,37694,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.299735209038757
225,225,120000000.0,17.060695000000006,135.0,5.7,354.0,35602,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.7813476848054028
226,226,120000000.0,11.137655,121.0,4.9,223.0,36554,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.3141934037641515
227,227,117000000.0,44.906918,109.0,5.9,1547.0,36369,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.1796286799244053
228,228,120000000.0,67.698004,124.0,6.4,4800.0,37399,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0143372104868886
229,229,113000000.0,44.108427,140.0,7.1,4116.0,34514,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0143372104868886
230,230,120000000.0,43.987061,142.0,6.4,3992.0,33416,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.624484609087411
231,231,115000000.0,106.815545,92.0,7.5,5996.0,33221,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,9.57876070648611
232,232,120000000.0,15.953444,126.0,6.3,4053.0,37503,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7104298899376955
233,233,115000000.0,54.035265,136.0,6.3,4432.0,32324,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.244417782433718
234,234,135000000.0,64.18332099999999,98.0,6.8,2399.0,37378,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3.3800447337677104
235,235,97250400.0,20.344364,116.0,5.0,471.0,35485,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.663610283286616
236,236,115000000.0,18.714197,134.0,5.8,341.0,33446,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3.2045571199743628
237,237,115000000.0,60.467984,114.0,6.0,1523.0,38491,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.15340971855522
238,238,125000000.0,143.350376,101.0,5.8,2636.0,37883,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.713963283956517
239,239,105000000.0,110.153618,91.0,7.3,5751.0,37569,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.08092458458667656
240,240,116000000.0,16.90444,108.0,5.7,428.0,31493,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.15340971855522
241,241,135000000.0,39.873791,112.0,5.8,963.0,38547,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4247304435792383
242,242,120000000.0,38.126095,100.0,4.4,2278.0,38246,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.298066625667025
243,243,110000000.0,48.780039,108.0,6.3,2862.0,35035,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.64773334100313
244,244,110000000.0,100.412364,114.0,6.0,2968.0,38176,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.08092458458667656
245,245,110000000.0,42.887121,119.0,6.0,925.0,31800,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.303268603057579
246,246,110000000.0,23.657284,165.0,6.8,1099.0,32730,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.5484239943354372
247,247,110000000.0,76.840712,125.0,6.4,2124.0,34355,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.992586500426268
248,248,110000000.0,44.635452,120.0,6.5,2965.0,34535,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.9036363288483772
249,249,110000000.0,103.718387,119.0,6.2,3829.0,38106,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.01613582292588
250,250,116000000.0,45.616098,170.0,7.0,1489.0,34363,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.037427713183275466
251,251,112000000.0,22.845143,85.0,4.9,621.0,36562,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.737990377045094
252,252,120000000.0,31.703608000000006,119.0,5.5,1251.0,36580,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.76258272694598
253,253,110000000.0,71.51059599999998,102.0,6.1,2397.0,37728,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.20529926336023013
254,254,110000000.0,36.65422,103.0,5.5,1179.0,36778,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.019088483636980742
255,255,110000000.0,19.625972,76.0,5.7,389.0,34104,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.9036363288483772
256,256,110000000.0,86.105615,121.0,5.9,1998.0,38463,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.57876144898161
257,257,110000000.0,37.19504600000001,127.0,6.6,2692.0,36839,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.20529926336023013
258,258,105000000.0,32.473628000000005,105.0,5.5,695.0,37510,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.9792126260811
259,259,160000000.0,23.336875,121.0,4.1,434.0,31619,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.17670501914500394
260,260,110000000.0,45.94834,114.0,6.6,2303.0,37595,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.244786586855789
261,261,110000000.0,48.93337,128.0,6.4,2089.0,35278,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6622941064130847
262,262,93000000.0,138.049577,178.0,8.0,8705.0,33268,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.923486743002247
263,263,110000000.0,22.643776000000006,120.0,5.7,672.0,34179,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25.799640721627213
264,264,107000000.0,18.866672,157.0,6.7,447.0,33261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6297957465586355
265,265,29584033.76797455,18.251129,82.0,4.9,366.0,33971,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,25.799640721627213
266,266,120000000.0,95.914473,115.0,6.7,3793.0,34208,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3498367235105397
267,267,130000000.0,44.490453,144.0,6.6,1157.0,34500,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.0993781901276851
268,268,133000000.0,30.475297,84.0,5.8,959.0,32536,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.09016939606193768
269,269,105000000.0,62.479574,97.0,6.7,1247.0,36180,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1.75694697082465
270,270,108000000.0,167.93287,141.0,7.6,7268.0,38302,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0143386954778897
271,271,126000000.0,37.68056,136.0,6.5,1770.0,34578,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.4938220836885567
272,272,90000000.0,1.004579,104.0,3.7,16.0,33033,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.02254302448532029
273,273,90000000.0,52.995628,118.0,6.1,1485.0,32711,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.008974530357632
274,274,103000000.0,95.301296,155.0,7.9,5439.0,32672,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.663219385978564
275,275,102000000.0,65.948959,145.0,7.1,2608.0,33452,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.1711251654596303
276,276,100000000.0,132.397737,161.0,7.4,5815.0,33598,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.192980461383591
277,277,150000000.0,88.935165,144.0,7.3,3855.0,35060,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.8342954038076766
278,278,100000000.0,51.188633,119.0,5.6,1243.0,33122,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1432826788053063
279,279,100000000.0,101.74155,137.0,7.7,4185.0,29445,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.896409841941588
280,280,80000000.0,33.691694,140.0,6.5,1344.0,36020,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1.893614056766904
281,281,100000000.0,42.361215,157.0,7.4,1502.0,35413,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.1432826788053063
282,282,115000000.0,38.729418,141.0,6.8,1116.0,30554,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.57237595785109
283,283,100000000.0,40.597856,106.0,6.2,954.0,36000,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.344127834937222
284,284,100000000.0,32.389353,98.0,5.4,1060.0,36558,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.493475372152469
285,285,100000000.0,24.399642,107.0,6.1,1383.0,36421,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.1432826788053063
286,286,100000000.0,24.507987,115.0,5.6,543.0,31262,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3.4881354564534077
287,287,100000000.0,82.121691,165.0,7.8,10099.0,37293,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0010139402400010206
288,288,100000000.0,46.727941,91.0,6.8,1129.0,31262,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1.9993035264651515
289,289,100000000.0,51.113717,78.0,7.2,1490.0,32894,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2.072229949521709
290,290,100000000.0,53.73289200000001,103.0,6.1,2896.0,37154,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.080287431842971
291,291,100000000.0,58.849256,131.0,6.4,1926.0,34335,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.00021086872210859844
292,292,100000000.0,30.863434,104.0,4.9,967.0,35090,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.000555816632713483
293,293,100000000.0,31.586215000000006,101.0,6.4,572.0,36127,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.9834460500634843
294,294,100000000.0,36.711378,102.0,6.4,1121.0,37434,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.5794206530027526
295,295,100000000.0,41.426678,103.0,6.0,1699.0,36545,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.1432826788053063
296,296,100000000.0,20.652943,121.0,5.5,482.0,32513,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14.016142505385385
297,297,100000000.0,52.792678,143.0,7.3,2281.0,35083,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14.016142505385385
298,298,100000000.0,95.007934,180.0,7.9,6571.0,37658,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.16858880083032407
299,299,100000000.0,48.205606,121.0,5.2,1498.0,30875,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03933444162825743
300,300,105000000.0,58.782359,129.0,6.7,1560.0,31765,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.421514254164135
301,301,102000000.0,73.872343,172.0,6.6,2977.0,37233,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.1944114932999055
302,302,80000000.0,37.321848,97.0,6.5,703.0,36394,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.1336618124923365
303,303,100000000.0,32.271938,104.0,4.2,808.0,34215,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.647738538471634
304,304,100000000.0,76.842247,99.0,5.6,1680.0,37868,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.123839691632293
305,305,140000000.0,38.924136,95.0,7.2,948.0,33611,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.3356742007552271
306,306,100000000.0,19.38841,102.0,5.3,381.0,35994,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.072229949521709
307,307,90000000.0,61.025639,127.0,6.1,1795.0,37880,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5290455594468697
308,308,105000000.0,33.507289,114.0,5.5,783.0,38366,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.08849803869057693
309,309,84000000.0,17.815595000000005,94.0,3.6,338.0,34426,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.2045697423978687
310,310,100000000.0,50.767332,122.0,6.5,1276.0,38353,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,4.4809746878082874
311,311,100000000.0,12.092241,95.0,4.4,142.0,33508,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.20006934230721754
312,312,100000000.0,30.254021,115.0,6.4,717.0,36273,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.4249398273103461
313,313,99000000.0,34.308098,88.0,6.5,604.0,38338,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.398264153201637
314,314,10000000.0,3.091077,110.0,7.1,73.0,31706,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0.010794245751329512
315,315,98000000.0,41.862983,130.0,6.0,2206.0,33034,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.016143990376385
316,316,100000000.0,46.160048,167.0,7.1,1910.0,33629,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2.691073547935109
317,317,94000000.0,12.516546,145.0,7.1,187.0,36917,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.3802683280253401
318,318,85000000.0,23.230851,85.0,5.9,601.0,35266,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3.5798212123731674
319,319,90000000.0,19.224754,93.0,5.4,334.0,34173,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.470585636131061
320,320,92000000.0,44.455166,144.0,7.2,1811.0,33278,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.55158858393219
321,321,29584033.76797455,16.460356,85.0,5.6,578.0,37155,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8143667595321953
322,322,90000000.0,109.528572,126.0,7.3,3885.0,31582,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.473728132841831
323,323,100000000.0,18.325897,146.0,5.4,426.0,36349,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.6002080269216526
324,324,95000000.0,37.054554,89.0,7.0,858.0,32641,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.29501202468943266
325,325,95000000.0,65.22986800000001,88.0,6.2,2672.0,37111,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3.764685089048488
326,326,95000000.0,101.187052,105.0,6.7,2374.0,38100,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3.344821258009397
327,327,65000000.0,29.257137,136.0,6.6,1065.0,36198,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.302391309842238
328,328,94000000.0,85.688789,100.0,7.6,6122.0,33796,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6622941064130847
329,329,94000000.0,123.630332,201.0,8.1,8064.0,33981,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6622941064130847
330,330,79000000.0,106.914973,179.0,8.0,7487.0,33633,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15109412185031426
331,331,95000000.0,63.628459,102.0,5.2,957.0,38010,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3483546520282197
332,332,115000000.0,41.498631,100.0,5.7,2192.0,33078,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0883943544888792
333,333,100000000.0,58.991388,119.0,5.9,2295.0,37770,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.1895249464546063
334,334,93000000.0,1.859364,92.0,5.7,2077.0,33115,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.9263663660006403
335,335,93000000.0,138.433168,105.0,7.0,4347.0,36783,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.124657964855455
336,336,90000000.0,21.436682,95.0,6.3,572.0,35517,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8059131253502002
337,337,92000000.0,65.40259499999999,98.0,5.2,3493.0,37336,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.921424032951485
338,338,145000000.0,10.660441,137.0,5.8,106.0,34109,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.0006704734368452971
339,339,92000000.0,77.817571,115.0,7.4,5152.0,34321,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.258853884273133
340,340,98000000.0,7.029308,119.0,5.7,136.0,31080,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0284520499491578
341,341,95000000.0,61.121717,118.0,6.0,2010.0,36235,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.8319674509683614
342,342,90000000.0,104.121555,98.0,6.9,4412.0,31638,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.421523906605639
343,343,90000000.0,73.575118,92.0,7.3,3806.0,32488,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,5.362421949445563
344,344,100000000.0,37.698465,98.0,6.3,1165.0,36511,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5917117416512345
345,345,90000000.0,35.814765,90.0,6.4,1054.0,33131,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.03361425629331151
346,346,100000000.0,15.835672,130.0,6.3,488.0,32753,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0.6875622468022687
347,347,100000000.0,46.781182,90.0,6.5,1747.0,36098,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2.4614164859909087
348,348,90000000.0,69.457898,94.0,6.5,2271.0,36018,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,4.2980658831715255
349,349,90000000.0,43.348022,114.0,7.0,3144.0,37651,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5085567005814092
350,350,92000000.0,40.20395,98.0,5.6,1232.0,32857,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,14.016145475367384
351,351,90000000.0,63.429157,151.0,7.9,4339.0,35020,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4.480975021231582
352,352,90000000.0,67.427755,88.0,7.6,2008.0,31989,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.2980658831715255
353,353,92000000.0,43.192048,107.0,6.5,1667.0,35694,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.3487013635643077
354,354,90000000.0,47.651083,158.0,7.2,2434.0,36916,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,3.4293575998293484
355,355,90000000.0,51.88107700000001,128.0,6.9,2066.0,30863,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.827396097351652
356,356,90000000.0,57.834787,128.0,7.0,5766.0,36195,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.007332143066276091
357,357,100000000.0,29.608322,125.0,5.3,621.0,38624,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0993789326231855
358,358,120000000.0,51.548589,95.0,6.7,1224.0,33069,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.7245413731270018
359,359,29584033.76797455,27.867368,92.0,5.8,428.0,38380,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,4.929423172065677
360,360,75000000.0,38.832842,121.0,6.7,1173.0,35832,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1.5844608954645052
361,361,90000000.0,40.597344,113.0,5.5,1048.0,35629,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5844608954645052
362,362,88000000.0,140.849495,105.0,5.6,2513.0,38226,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.021761800620707438
363,363,100000000.0,34.035114,146.0,6.8,1974.0,33096,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.480975354654877
364,364,90000000.0,16.302378,99.0,5.2,466.0,33975,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0.6565655881349534
365,365,90000000.0,55.249434,150.0,7.2,1308.0,31647,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.4856811567101282
