,budget,popularity,revenue,runtime,vote_average,vote_count,Days,Fantasy,Science Fiction,Action,Adventure,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Mystery,Horror,War,History,Music,Foreign,popularity_index
122,150000000.0,5.954333999999999,373062864.0,107.0,6.2,4021.0,35956,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.665343840967054
123,150000000.0,73.313918,424988211.0,129.0,6.4,3096.0,33955,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.7983716216381702
124,150000000.0,165.12536599999999,1274219009.0,102.0,7.3,5295.0,37630,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.460332165610682
125,150000000.0,70.78591,738599701.0,138.0,6.7,3443.0,33781,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2045385575868535
126,170000000.0,99.499595,644571402.0,112.0,6.8,4755.0,37601,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.699505089231122
127,150000000.0,434.27856399999996,378858340.0,120.0,7.2,9427.0,38162,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.421496434272127
128,150000000.0,67.447636,356613439.0,138.0,6.5,2129.0,35971,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.2045385575868535
129,150000000.0,86.493424,449326618.0,115.0,6.6,6525.0,36679,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16742917441532149
130,150000000.0,41.845878000000006,309979994.0,98.0,6.3,1750.0,35798,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2.4656433030819063
131,150000000.0,26.710397999999998,292817841.0,88.0,5.1,510.0,36040,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.7185589054695841
132,150000000.0,44.927634999999995,301000000.0,99.0,5.5,1431.0,37020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0161917524058333
133,150000000.0,50.306728,245527149.0,113.0,5.7,2320.0,37062,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.9193268150890894
134,150000000.0,114.52223700000002,682330139.0,131.0,7.1,3224.0,38233,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.542419433792038
135,150000000.0,21.214571,83769672.29056203,102.0,5.5,549.0,36245,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3.1429864231006537
136,150000000.0,29.332905,287594577.0,91.0,5.7,1171.0,35408,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.03742845567877584
137,150000000.0,51.247321,665692281.0,91.0,6.7,1880.0,36713,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0032108663305523946
138,150000000.0,33.769335999999996,318502923.0,103.0,4.7,1151.0,36384,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.9193268150890894
139,150000000.0,63.079003,397850012.0,126.0,6.5,2028.0,34865,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.351008027079801
140,150000000.0,39.004588,205366737.0,131.0,6.4,1891.0,37477,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1025746332568314
141,150000000.0,12.362599000000001,38992758.0,88.0,5.5,199.0,36636,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9.578751796540105
142,149000000.0,22.550135,64459316.0,85.0,6.0,874.0,35037,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.019387230909273055
143,150000000.0,48.03528,128388320.0,111.0,5.9,954.0,38296,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.344127834937222
144,145000000.0,38.73494,272912430.0,92.0,6.7,843.0,37702,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.1877356025703125
145,175000000.0,66.803149,497409852.0,163.0,6.9,2759.0,34145,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.298065140676025
146,145000000.0,44.989191999999996,746921274.0,93.0,6.4,1808.0,37091,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.08092458458667656
147,140000000.0,54.159392000000004,431971116.0,133.0,5.8,1092.0,33602,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7331148122305577
148,144000000.0,66.21806,229147509.0,116.0,5.3,2142.0,38590,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0179474029722533
149,140000000.0,58.485967,553799566.0,151.0,6.4,2482.0,32002,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4969866732853094
150,140000000.0,91.332849,441818803.0,88.0,6.0,3114.0,33465,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.387436140455461
151,70000000.0,35.601665000000004,195735876.0,115.0,5.5,841.0,35416,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.03742845567877584
152,145000000.0,56.747978,521170825.0,95.0,6.7,1603.0,38417,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3.9193268150890894
153,145000000.0,77.77476999999999,694713380.0,133.0,6.8,3972.0,36909,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.596305828480761
154,145000000.0,61.788035,306941670.0,97.0,7.1,1922.0,37259,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13.408081012815728
155,100000000.0,25.159167999999998,202026112.0,90.0,5.9,627.0,34732,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.9193268150890894
156,140000000.0,52.341226,456758981.0,154.0,7.3,1895.0,33985,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2.6699394624801216
157,140000000.0,101.599427,268031828.0,150.0,5.6,1921.0,38001,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.706571877268767
158,150000000.0,73.61680799999999,385680446.0,127.0,7.4,4518.0,35964,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09535052966360599
159,139000000.0,82.502566,821708551.0,121.0,6.8,5265.0,33402,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22670837861825593
160,145000000.0,100.21391,609123048.0,102.0,7.6,3106.0,37827,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.05016002602383266
161,140000000.0,56.257249,150680864.0,127.0,5.3,1277.0,38450,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022179083091922337
162,135000000.0,17.88953,76932943.0,121.0,4.9,331.0,34586,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46635881904006343
163,130000000.0,64.798873,185258983.0,163.0,7.0,2811.0,35902,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.960527614264708
164,140000000.0,24.855701,285444603.0,127.0,6.3,767.0,32011,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.04683587366862071
165,137000000.0,34.981698,245360480.0,138.0,5.3,1533.0,33816,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.647719233588623
166,130000000.0,59.325589,371876278.0,110.0,5.4,3025.0,37384,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.808436890641354
167,130000000.0,21.605567999999998,119269486.0,124.0,5.7,434.0,34473,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.6114795391643127
168,137000000.0,26.074907999999997,85131830.0,106.0,5.9,433.0,33099,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.414467254880988
169,140000000.0,74.50624599999999,370569774.0,124.0,6.6,7047.0,36771,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08092458458667656
170,135000000.0,39.604363,361832400.0,128.0,6.0,862.0,32497,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0089737878621317
171,150000000.0,36.973031,212011111.0,138.0,6.9,790.0,33964,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9509352404904807
172,120000000.0,99.687084,829000000.0,115.0,6.1,2553.0,37251,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.6622941064130847
173,130000000.0,17.7735,150406466.0,100.0,5.8,373.0,36889,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.3098559362107954
174,150000000.0,62.898336,163712074.0,114.0,6.1,3021.0,35636,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005268088060511717
175,140000000.0,44.19092,183345589.0,120.0,6.0,1000.0,38547,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.016129882961877
176,135000000.0,100.635882,532950503.0,156.0,7.3,6396.0,38388,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,9.093116674551
177,135000000.0,44.765377,282570682.0,96.0,6.1,1074.0,37491,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.5132005185771242
178,135000000.0,29.913529999999998,245724603.0,107.0,6.6,2051.0,36629,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2.889733951211994
179,132000000.0,84.366984,373552094.0,92.0,6.5,1346.0,37990,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1.896431934827569
180,70000000.0,45.381501,442824138.0,115.0,7.3,2888.0,35322,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.03742845567877584
181,130000000.0,84.68964799999999,631744560.0,90.0,6.9,3145.0,35628,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.006639394764419321
182,130000000.0,120.09361000000001,519311965.0,117.0,7.0,5880.0,38224,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35278485707868595
183,130000000.0,76.310119,847423452.0,146.0,7.4,6495.0,37618,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.151059002009704
184,135000000.0,63.473086,368871007.0,94.0,6.8,1519.0,38106,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3.919327148512384
185,132000000.0,48.572726,591739379.0,116.0,6.2,2322.0,34556,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.11598299462823182
186,130000000.0,38.068736,273339556.0,147.0,6.3,1564.0,33845,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.5274012363811142
187,130000000.0,20.678787,554987477.0,90.0,6.4,451.0,36869,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6354315026799655
188,110000000.0,48.829437,293329073.0,100.0,6.2,2093.0,36405,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.0089737878621317
189,125000000.0,46.115758,362637473.0,139.0,5.6,2350.0,37743,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1114723344634088
190,130000000.0,89.938296,371940071.0,107.0,6.7,2061.0,36866,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.1711251654596303
191,130000000.0,79.679601,789804554.0,141.0,7.7,5877.0,34163,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.579821212373167
192,130000000.0,28.840996999999998,49554002.0,165.0,6.3,694.0,35795,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.915801714485667
193,130000000.0,42.840582,243843127.0,100.0,5.0,2532.0,37449,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004898242816022619
194,127500000.0,26.548594,354248063.0,82.0,6.2,542.0,32690,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.2980658831715255
195,127000000.0,115.597753,349424282.0,97.0,6.1,1851.0,38015,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2.6079461451454904
196,130000000.0,68.757242,321887208.0,95.0,6.7,1918.0,36504,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.1711251654596303
197,125000000.0,109.984351,976475550.0,152.0,7.5,7006.0,33236,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15109412185031423
198,130000000.0,39.448066,61648500.0,96.0,5.4,1260.0,37498,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.7752631782189725
199,140000000.0,271.972889,655011224.0,143.0,7.5,6985.0,33836,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35278485707868595
200,125000000.0,206.227151,752100229.0,123.0,6.6,5584.0,37986,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.421504601722631
201,125000000.0,45.313196999999995,767820459.0,149.0,6.5,2704.0,34879,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.809771138019128
202,103000000.0,42.400240000000004,500188435.0,102.0,6.3,978.0,37742,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2.375260925615271
203,110000000.0,2.871739,407711549.0,133.0,6.8,3506.0,33760,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32.96550982640709
204,125000000.0,7.255717999999999,626137675.0,130.0,7.1,2438.0,36678,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8.827363427549637
205,125000000.0,81.49962099999999,334615000.0,129.0,7.0,3886.0,36894,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.475137071872164
206,125000000.0,47.686442,232713139.0,106.0,5.6,2233.0,36294,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1432826788053063
207,65000000.0,43.129703000000006,261317921.0,113.0,7.1,1710.0,29050,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5274012363811142
208,160000000.0,27.220157,61698899.0,102.0,6.4,510.0,32424,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.985518719875057
209,130000000.0,90.33681,276572938.0,120.0,6.0,2651.0,37154,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.735097369411505
210,125000000.0,50.073575,238207122.0,125.0,4.2,1418.0,31626,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.40808249780673
211,123000000.0,45.419668,345141403.0,104.0,6.2,1386.0,32872,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.9527894960408698
212,125000000.0,41.380094,544272402.0,124.0,6.2,2392.0,34158,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3701821605553826
213,125000000.0,54.931334,546388105.0,123.0,5.9,1928.0,32695,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.7164344504810947
214,120000000.0,25.752118,325756637.0,130.0,6.2,597.0,32625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.050764417361143926
215,130000000.0,60.810722999999996,289047763.0,92.0,5.4,2589.0,35271,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.023551957272129376
216,120000000.0,51.328145,609016565.0,127.0,7.2,5797.0,37258,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.167619558837606
217,110000000.0,46.834703999999995,228738393.0,114.0,5.2,1712.0,35154,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.4121036199292707
218,120000000.0,62.641286,415484914.0,123.0,5.9,2341.0,38603,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5085567005814092
219,120000000.0,33.616115,259175788.0,106.0,5.2,914.0,33824,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.2877702737239214
220,130000000.0,68.889395,403170142.0,124.0,6.3,5080.0,37084,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.099377447632185
221,120000000.0,27.990284000000003,169956806.0,78.0,5.4,613.0,33481,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.8636796255938335
222,115000000.0,67.33766999999999,286140700.0,109.0,6.4,3439.0,37518,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,32.965510159830394
223,105000000.0,27.835435999999998,115772733.0,119.0,6.3,1570.0,34174,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038461266919807745
224,120000000.0,66.757869,242688965.0,102.0,5.7,2342.0,37694,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.299735209038757
225,120000000.0,17.060695000000003,93945766.0,135.0,5.7,354.0,35602,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.7813476848054028
226,120000000.0,11.137655,48668907.0,121.0,4.9,223.0,36554,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.3141934037641515
227,117000000.0,44.906918,261930431.0,109.0,5.9,1547.0,36369,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.1796286799244053
228,120000000.0,67.698004,286168572.0,124.0,6.4,4800.0,37399,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0143372104868886
229,113000000.0,44.108427,850000000.0,140.0,7.1,4116.0,34514,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0143372104868886
230,120000000.0,43.987061,649398328.0,142.0,6.4,3992.0,33416,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.624484609087411
231,115000000.0,106.815545,562816256.0,92.0,7.5,5996.0,33221,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,9.57876070648611
232,120000000.0,15.953444000000001,415440673.0,126.0,6.3,4053.0,37503,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.710429889937695
233,115000000.0,54.035265,924317558.0,136.0,6.3,4432.0,32324,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.244417782433719
234,135000000.0,64.18332099999999,585178928.0,98.0,6.8,2399.0,37378,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3.3800447337677104
235,97250400.0,20.344364000000002,132900000.0,116.0,5.0,471.0,35485,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.663610283286616
236,115000000.0,18.714197,77628265.0,134.0,5.8,341.0,33446,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3.2045571199743628
237,115000000.0,60.467983999999994,164602163.0,114.0,6.0,1523.0,38491,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.15340971855522
238,125000000.0,143.350376,477200000.0,101.0,5.8,2636.0,37883,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.713963283956517
239,105000000.0,110.153618,716392705.0,91.0,7.3,5751.0,37569,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.08092458458667656
240,116000000.0,16.90444,178127760.0,108.0,5.7,428.0,31493,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.15340971855522
241,135000000.0,39.873791,245623848.0,112.0,5.8,963.0,38547,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4247304435792383
242,120000000.0,38.126095,167977596.0,100.0,4.4,2278.0,38246,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.298066625667025
243,110000000.0,48.780039,574480841.0,108.0,6.3,2862.0,35035,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.64773334100313
244,110000000.0,100.412364,470490832.0,114.0,6.0,2968.0,38176,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.08092458458667656
245,110000000.0,42.887121,333011068.0,119.0,6.0,925.0,31800,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.303268603057579
246,110000000.0,23.657284,215294342.0,165.0,6.8,1099.0,32730,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.5484239943354372
247,110000000.0,76.840712,362744280.0,125.0,6.4,2124.0,34355,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.992586500426268
248,110000000.0,44.635452,478207520.0,120.0,6.5,2965.0,34535,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.9036363288483772
249,110000000.0,103.71838699999999,295238201.0,119.0,6.2,3829.0,38106,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.016135822925879
250,116000000.0,45.616098,102000000.0,170.0,7.0,1489.0,34363,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.03742771318327546
251,112000000.0,22.845143,237382724.0,85.0,4.9,621.0,36562,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.737990377045094
252,120000000.0,31.703608000000003,227817248.0,119.0,5.5,1251.0,36580,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.76258272694598
253,110000000.0,71.51059599999999,337580051.0,102.0,6.1,2397.0,37728,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.20529926336023013
254,110000000.0,36.65422,563749323.0,103.0,5.5,1179.0,36778,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.019088483636980746
255,110000000.0,19.625972,103951461.0,76.0,5.7,389.0,34104,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.9036363288483772
256,110000000.0,86.105615,179246868.0,121.0,5.9,1998.0,38463,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.57876144898161
257,110000000.0,37.195046000000005,299268508.0,127.0,6.6,2692.0,36839,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.20529926336023013
258,105000000.0,32.473628000000005,347434178.0,105.0,5.5,695.0,37510,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.9792126260810999
259,160000000.0,23.336875,164508066.0,121.0,4.1,434.0,31619,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.17670501914500397
260,110000000.0,45.94834,125537191.0,114.0,6.6,2303.0,37595,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.244786586855789
261,110000000.0,48.933370000000004,383531464.0,128.0,6.4,2089.0,35278,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6622941064130847
262,93000000.0,138.049577,871368364.0,178.0,8.0,8705.0,33268,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.923486743002243
263,110000000.0,22.643776000000003,72178895.0,120.0,5.7,672.0,34179,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25.799640721627213
264,107000000.0,18.866672,87713825.0,157.0,6.7,447.0,33261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6297957465586355
265,29584033.767974548,18.251129000000002,83769672.29056203,82.0,4.9,366.0,33971,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,25.799640721627213
266,120000000.0,95.914473,347234916.0,115.0,6.7,3793.0,34208,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3498367235105397
267,130000000.0,44.490453,211643158.0,144.0,6.6,1157.0,34500,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.0993781901276851
268,133000000.0,30.475296999999998,300135367.0,84.0,5.8,959.0,32536,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.09016939606193769
269,105000000.0,62.479574,267045765.0,97.0,6.7,1247.0,36180,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1.75694697082465
270,108000000.0,167.93287,630161890.0,141.0,7.6,7268.0,38302,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0143386954778895
271,126000000.0,37.68056,162949164.0,136.0,6.5,1770.0,34578,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.4938220836885567
272,90000000.0,1.004579,10372291.0,104.0,3.7,16.0,33033,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.022543024485320286
273,90000000.0,52.995628,237202299.0,118.0,6.1,1485.0,32711,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.008974530357632
274,103000000.0,95.301296,457640427.0,155.0,7.9,5439.0,32672,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.6632193859785644
275,102000000.0,65.948959,358372926.0,145.0,7.1,2608.0,33452,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.1711251654596303
276,100000000.0,132.397737,876688482.0,161.0,7.4,5815.0,33598,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.192980461383591
277,150000000.0,88.935165,599045960.0,144.0,7.3,3855.0,35060,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.834295403807676
278,100000000.0,51.188633,362211740.0,119.0,5.6,1243.0,33122,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1432826788053063
279,100000000.0,101.74155,520000000.0,137.0,7.7,4185.0,29445,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.896409841941587
280,80000000.0,33.691694,214104620.0,140.0,6.5,1344.0,36020,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1.893614056766904
281,100000000.0,42.361215,266465037.0,157.0,7.4,1502.0,35413,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.1432826788053063
282,115000000.0,38.729418,378882411.0,141.0,6.8,1116.0,30554,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5723759578510899
283,100000000.0,40.597856,150166126.0,106.0,6.2,954.0,36000,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.344127834937222
284,100000000.0,32.389353,310650585.0,98.0,5.4,1060.0,36558,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.493475372152469
285,100000000.0,24.399642,170432927.0,107.0,6.1,1383.0,36421,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.1432826788053063
286,100000000.0,24.507987,242295562.0,115.0,5.6,543.0,31262,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3.4881354564534073
287,100000000.0,82.121691,425368238.0,165.0,7.8,10099.0,37293,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0010139402400010209
288,100000000.0,46.727940999999994,100138851.0,91.0,6.8,1129.0,31262,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1.9993035264651513
289,100000000.0,51.113717,169327687.0,78.0,7.2,1490.0,32894,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2.072229949521709
290,100000000.0,53.73289200000001,312573423.0,103.0,6.1,2896.0,37154,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.080287431842971
291,100000000.0,58.849256000000004,347451894.0,131.0,6.4,1926.0,34335,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.00021086872210859844
292,100000000.0,30.863434,249288105.0,104.0,4.9,967.0,35090,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.000555816632713483
293,100000000.0,31.586215000000003,100086793.0,101.0,6.4,572.0,36127,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.9834460500634845
294,100000000.0,36.711378,268426634.0,102.0,6.4,1121.0,37434,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.5794206530027526
