,budget,popularity,runtime,vote_average,vote_count,Fantasy,Science Fiction,Action,Adventure,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Mystery,Horror,War,History,Music,Documentary,Foreign,TV Movie,Days
955,50000000.0,15.931084,124.0,5.8,255,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31724
956,45000000.0,29.880121999999997,94.0,6.1,1267,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34265
957,50000000.0,28.803802,108.0,6.1,750,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,34326
958,50000000.0,14.993459,105.0,6.1,298,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33922
959,50000000.0,9.114168,102.0,4.5,104,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30408
960,50000000.0,12.311010000000001,92.0,4.4,269,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34538
961,40000000.0,41.362082,119.0,6.3,1233,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,32592
962,50000000.0,13.298205,119.0,5.9,189,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,34159
963,40000000.0,19.085403,99.0,6.2,371,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36110
964,50000000.0,9.622345,137.0,6.3,88,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32445
965,50000000.0,11.106005999999999,115.0,4.4,205,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31269
966,50000000.0,12.256219999999999,87.0,5.0,149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,36358
967,50000000.0,13.365715,129.0,5.8,510,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36491
968,50000000.0,16.167092999999998,120.0,6.0,268,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33390
969,50000000.0,23.073933,132.0,6.0,387,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31003
970,50000000.0,6.5670649999999995,121.0,6.0,654,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35144
971,50000000.0,6.22577,95.0,5.9,75,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,32471
972,44000000.0,42.933027,125.0,6.0,1817,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,37380
973,50000000.0,19.226763000000002,98.0,6.2,286,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,33754
974,50000000.0,10.089065,110.0,6.1,206,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,33497
975,50000000.0,13.391832999999998,118.0,6.0,368,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35872
976,50000000.0,21.637234,97.0,5.6,373,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31311
977,70000000.0,61.245957,86.0,7.6,1436,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,32403
978,50000000.0,25.237969,119.0,7.1,775,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34356
979,50000000.0,21.589392999999998,139.0,6.6,428,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,38570
980,50000000.0,22.442241,130.0,7.3,480,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33698
981,40000000.0,6.004422,100.0,5.4,120,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34433
982,50000000.0,74.64653,114.0,6.3,1148,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,38099
983,51500000.0,35.481169,100.0,7.2,848,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,35364
984,50000000.0,14.723467000000001,110.0,5.8,458,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34650
985,60000000.0,21.084542000000003,148.0,6.2,367,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,32476
986,49900000.0,21.408222,102.0,5.2,501,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36666
987,50000000.0,19.267479,84.0,5.8,391,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,36841
988,50000000.0,3.314004,114.0,5.9,81,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31766
989,50000000.0,21.312185999999997,99.0,5.8,274,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,30541
990,50000000.0,7.44268,135.0,5.5,108,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,31010
991,22000000.0,12.549489999999999,108.0,6.5,235,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36343
992,50000000.0,18.394571,127.0,6.0,444,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34642
993,50000000.0,8.189406,95.0,5.2,44,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,31010
994,50000000.0,27.631262,95.0,5.6,760,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36084
995,60000000.0,40.721373,124.0,5.6,984,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37343
996,55000000.0,11.329727,109.0,5.9,132,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,33368
997,50000000.0,37.253774,100.0,4.7,797,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38431
998,50000000.0,6.397387999999999,88.0,5.0,76,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34041
999,60000000.0,2.275331,105.0,5.4,37,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,32613
1000,50000000.0,30.387148,105.0,5.3,600,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36623
1001,50000000.0,8.139676,97.0,3.9,112,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35896
1002,49000000.0,21.746245000000002,87.0,5.7,437,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33222
1003,49000000.0,2.8084279999999997,104.0,6.2,71,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,29090
1004,50000000.0,31.02233,116.0,7.2,666,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35929
1005,48000000.0,25.170217,147.0,6.9,562,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32912
1006,48000000.0,80.972475,127.0,7.6,3152,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28677
1007,29045039.87528628,26.387040000000002,130.0,6.5,639,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37183
1008,49000000.0,116.700319,120.0,6.6,3062,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38092
1009,73000000.0,33.884459,118.0,6.5,826,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,32493
1010,48000000.0,53.043124,111.0,6.5,1267,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33369
1011,29045039.87528628,0.7167640000000001,0.0,4.3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34962
1012,75000000.0,34.973086,114.0,6.6,692,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32455
1013,50000000.0,40.371097999999996,137.0,6.1,547,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38103
1014,48000000.0,18.60049,112.0,6.0,518,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33127
1015,48000000.0,30.920075,120.0,7.1,695,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33211
1016,29045039.87528628,11.940711,118.0,6.0,418,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,33275
1017,48000000.0,19.348007,93.0,5.6,512,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,32843
1018,58000000.0,8.59075,127.0,6.6,68,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27055
1019,55000000.0,48.801089000000005,122.0,6.9,1188,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35356
1020,48000000.0,88.84477700000001,109.0,6.1,2200,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38014
1021,48000000.0,16.000178,123.0,6.5,333,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,31997
1022,47000000.0,19.525659,96.0,5.7,594,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,31251
1023,29045039.87528628,1.246883,101.0,6.6,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32079
1024,47000000.0,7.859226,103.0,5.9,251,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,29064
1025,48000000.0,18.102572,113.0,6.6,339,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32403
1026,48000000.0,7.226114999999999,132.0,6.5,103,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,33208
1027,15000000.0,63.071045999999996,93.0,7.2,1488,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,26271
1028,29045039.87528628,24.132271,167.0,7.7,357,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22403
1029,47000000.0,10.410933,75.0,4.6,104,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,34999
1030,47000000.0,6.0672120000000005,104.0,5.7,74,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,31143
1031,38000000.0,15.401855,105.0,6.3,584,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,31625
1032,29045039.87528628,10.698929,102.0,5.5,252,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,33114
1033,46000000.0,41.322708,118.0,6.8,1148,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,33425
1034,46000000.0,25.6713,111.0,7.0,661,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31415
1035,47000000.0,22.581313,80.0,4.4,420,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,36372
1036,46000000.0,12.971122,117.0,6.2,232,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,31275
1037,45000000.0,26.721386,86.0,6.4,1424,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31535
1038,25000000.0,24.672234,127.0,6.6,573,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38589
1039,46000000.0,0.146783,140.0,6.5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,25735
1040,46000000.0,28.964161999999998,91.0,5.0,543,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,30505
1041,45000000.0,49.353524,91.0,6.1,2757,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37204
1042,48000000.0,36.585509,84.0,5.8,912,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33943
1043,45000000.0,32.624355,111.0,6.1,961,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32899
1044,45000000.0,53.090422,93.0,5.8,1309,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,35664
1045,40000000.0,30.002907,113.0,6.0,697,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,34230
1046,45000000.0,17.923254,141.0,6.3,371,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,30344
1047,45000000.0,17.746719,119.0,6.4,278,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,30560
1048,45000000.0,31.305335999999997,97.0,7.0,1111,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35466
1049,45000000.0,19.637704,117.0,6.3,433,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29784
1050,43000000.0,10.411996,101.0,5.6,406,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,34510
1051,46000000.0,88.496873,153.0,7.9,3085,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37560
1052,45000000.0,52.081131,122.0,7.3,1634,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33194
1053,45000000.0,30.816340999999998,102.0,6.9,710,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,32542
1054,45000000.0,35.376971000000005,83.0,5.4,982,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33101
1055,45000000.0,17.047276,103.0,6.5,501,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,36894
1056,45000000.0,43.815492,120.0,6.5,1905,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32053
1057,30000000.0,23.234651,136.0,7.3,496,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34391
1058,45000000.0,17.270539000000003,89.0,5.9,299,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33378
1059,45000000.0,27.684779,89.0,4.7,610,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,31556
1060,45000000.0,26.79781,100.0,5.8,575,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32762
1061,40000000.0,37.073127,135.0,7.0,1869,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,33896
1062,120000000.0,87.350802,95.0,6.8,2303,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,32149
1063,35000000.0,26.134678,122.0,6.6,741,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,33208
1064,45000000.0,16.582709,110.0,5.5,313,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30639
1065,45000000.0,10.731574,135.0,5.9,150,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,31318
1066,29045039.87528628,2.0941509999999997,111.0,6.2,26,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,20977
1067,45000000.0,8.99269,95.0,5.6,176,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,34510
1068,50000000.0,51.742065000000004,109.0,6.6,1315,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,34392
1069,29045039.87528628,7.157635000000001,93.0,4.3,69,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,34358
1070,45000000.0,12.065380000000001,94.0,6.1,1292,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35370
1071,40000000.0,44.120328,117.0,6.6,1006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37805
1072,45000000.0,6.156015,112.0,6.4,119,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34755
1073,45000000.0,12.362876,111.0,6.1,210,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30632
1074,45000000.0,11.095914,96.0,5.9,134,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30919
1075,45000000.0,31.856589000000003,131.0,6.2,766,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37121
1076,25000000.0,24.459948,94.0,6.1,537,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34261
1077,40000000.0,28.029015,88.0,6.0,852,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33742
1078,50000000.0,20.239061,88.0,5.5,366,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,34950
1079,40000000.0,25.876582,137.0,6.5,562,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27055
1080,29045039.87528628,11.872841000000001,133.0,7.1,410,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,35364
1081,35000000.0,20.360549,119.0,6.7,796,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35826
1082,55000000.0,32.31022,105.0,6.2,661,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34802
1083,70000000.0,27.568194000000002,101.0,5.4,676,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35705
1084,45000000.0,6.250282,92.0,4.7,100,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31367
1085,45000000.0,11.120344000000001,117.0,5.5,154,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31290
1086,45000000.0,13.707182999999999,86.0,5.3,244,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,36050
1087,35000000.0,12.495436,123.0,6.5,215,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,32925
1088,45000000.0,6.803965,134.0,6.1,151,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,34736
1089,45000000.0,9.025236,100.0,4.7,136,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31247
1090,57000000.0,7.5246710000000006,117.0,5.8,60,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,32896
1091,44000000.0,3.770161,192.0,7.1,71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31080
1092,45000000.0,21.118195999999998,128.0,6.7,670,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,36246
1093,45000000.0,6.513856,106.0,6.0,154,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31850
1094,45000000.0,11.387408,160.0,6.3,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35731
1095,110.0,9.950505,114.0,6.6,203,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35097
1096,45000000.0,14.813057,99.0,5.0,332,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35706
1097,40000000.0,5.201688,85.0,6.3,80,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,33376
1098,45000000.0,5.361699,139.0,6.4,81,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35384
1099,45000000.0,3.848893,103.0,4.0,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31486
1100,45000000.0,35.6585,101.0,6.0,1007,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,36826
1101,65000000.0,5.258726,87.0,2.3,28,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,37100
1102,44500000.0,62.01056,120.0,7.1,3423,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37218
1103,44000000.0,54.884297,130.0,7.2,1220,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,30212
1104,40000000.0,33.747825,110.0,5.5,858,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36278
1105,44000000.0,16.245068,147.0,7.3,715,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31381
1106,44000000.0,38.653969000000004,96.0,6.3,864,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,27213
1107,44000000.0,3.9373519999999997,118.0,5.5,89,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31122
1108,2600000.0,46.007991,88.0,6.9,1355,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10689
1109,44000000.0,5.3801239999999995,219.0,6.4,55,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,25569
1110,50000000.0,49.020045,106.0,6.4,1528,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34754
1111,40000000.0,24.821138,109.0,5.6,685,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38343
1112,43000000.0,19.043286,136.0,7.0,302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32906
1113,43000000.0,5.418921,103.0,6.0,208,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32647
1114,45000000.0,25.999888000000002,103.0,6.6,518,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34410
1115,43000000.0,18.65632,84.0,5.3,280,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,33383
1116,42000000.0,23.736535,154.0,6.6,501,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,30175
1117,44000000.0,21.75433,99.0,6.8,566,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36324
1118,40000000.0,44.094856,93.0,6.3,1045,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36581
1119,42000000.0,62.714026000000004,109.0,6.7,4074,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37005
1120,42000000.0,28.969151,124.0,7.0,1262,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,32318
1121,45000000.0,31.789029,84.0,6.5,1150,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,32723
1122,42000000.0,33.238296000000005,90.0,5.8,773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,34027
1123,40000000.0,6.420433999999999,117.0,5.4,134,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,29810
1124,43000000.0,37.654688,117.0,6.5,1575,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37477
1125,31115000.0,13.244365,248.0,6.7,146,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,19199
1126,29045039.87528628,26.799913,105.0,6.0,593,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37218
1127,42000000.0,14.046705,115.0,6.1,184,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,33374
1128,42000000.0,3.844926,126.0,6.5,47,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,31409
1129,32000000.0,14.733513,119.0,6.1,305,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,33306
1130,42000000.0,16.122168,83.0,5.4,518,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36027
1131,32000000.0,28.221190000000004,133.0,5.9,541,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28721
1132,42000000.0,45.151657,100.0,5.6,922,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,36638
1133,60000000.0,15.205371,120.0,5.7,191,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32976
1134,48000000.0,14.587367,104.0,4.0,232,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,30142
1135,42000000.0,34.828241,122.0,7.0,1335,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34636
1136,31000000.0,23.607392,99.0,7.2,635,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33634
1137,40000000.0,19.438503,91.0,5.3,388,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36959
1138,44000000.0,74.16801600000001,112.0,6.1,2304,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38023
1139,42000000.0,7.349497,100.0,6.3,136,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,36539
1140,33000000.0,7.663514999999999,100.0,6.8,148,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36139
1141,41000000.0,32.798571,110.0,6.8,1626,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33593
1142,29045039.87528628,5.794466000000001,100.0,5.3,125,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,38127
1143,65000000.0,36.670398999999996,132.0,6.6,907,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33047
1144,41000000.0,14.653718,88.0,5.3,281,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,33873
1145,40000000.0,73.085576,107.0,7.7,3147,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,32403
1146,42000000.0,34.041407,102.0,6.2,925,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36946
1147,41000000.0,9.419725999999999,100.0,5.6,248,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36854
1148,8000000.0,28.456571999999998,126.0,6.9,891,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26880
1149,40000000.0,49.664128000000005,138.0,6.8,2807,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37645
1150,40000000.0,36.238968,108.0,6.7,1804,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,35990
1151,70000000.0,19.439386,105.0,6.2,278,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,32452
1152,40000000.0,43.345252,108.0,7.4,3829,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,28857
1153,40000000.0,115.241998,89.0,6.3,5878,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37859
1154,40000000.0,98.755657,125.0,5.2,3254,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,38071
1155,38000000.0,21.998734,84.0,4.7,511,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,33852
1156,40000000.0,25.219804999999997,149.0,7.0,509,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31295
1157,40000000.0,26.516624,98.0,6.0,699,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34004
1158,40000000.0,37.084384,121.0,7.4,1526,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,37657
